"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433939.272","4589428.779","433847.31","4589227.777","2.207988","41.451908","METRO (L1) - SANTA COLOMA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433969.223","4589394.723","433877.261","4589193.721","2.20835","41.451604","METRO (L1) - SANTA COLOMA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432079.684","4583191.921","431987.737","4582990.977","2.186428","41.39558","METRO (L1) - MARINA (Av. Meridiana)-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434757.571","4589401.418","434665.602","4589200.416","2.217787","41.451728","METRO (L1) - FONDO-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427604.329","4580760.854","427512.423","4580559.934","2.13319","41.373293","METRO (L1) - MERCAT NOU (C. d'Antoni de Capmany)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425697.26","4578331.096","425605.371","4578130.199","2.110686","41.351236","METRO (L1) - BELLVITGE-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430010.072","4587038.011","429918.146","4586837.032","2.161228","41.430042","METRO (L5) - HORTA (Pl. d'Eivissa)-",7,43,"Horta-Guinardó","Horta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431512.153","4583708.025","431420.212","4583507.077","2.179581","41.40018","METRO (L2) - MONUMENTAL (C. de la Marina)-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429348.009","4581385.042","429256.087","4581184.116","2.153966","41.37907","METRO (L1) - ROCAFORT (C. de Rocafort)-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430593.937","4582508.242","430502.004","4582307.305","2.168735","41.389295","METRO (L2) - PASSEIG DE GRÀCIA (Pg. de Gràcia)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424842.109","4579643.626","424750.228","4579442.717","2.100302","41.362977","METRO (L1) - RAMBLA JUST OLIVERAS-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426339.212","4579373.263","426247.317","4579172.356","2.118232","41.360681","METRO (L9 sud) - CAN TRIAS-GORNAL-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426977.73","4578933.171","426885.829","4578732.268","2.125918","41.356775","METRO (L9 sud) - EUROPA-FIRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425782.474","4576399.346","425690.584","4576198.467","2.111941","41.333845","METRO (L9 sud) - MERCABARNA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423942.999","4576065.877","423851.126","4575865.002","2.090002","41.33067","METRO (L9 sud) - EL PRAT ESTACIÓ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428637.755","4581335.899","428545.84","4581134.974","2.145478","41.378565","METRO (L3) - TARRAGONA-",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435606.666","4587574.398","435514.688","4587373.413","2.228147","41.435342","METRO (L2) - SANT ROC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434035.619","4584575.246","433943.655","4584374.289","2.209671","41.408202","METRO (L4) - SELVA DE MAR (C. de la Selva de Mar)-",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K011","Transports i serveis relacionats","Tramvia","423516.749","4580823.236","423424.881","4580622.317","2.084309","41.373477","TRAMVIA (T1,T2,T3) - LA SARDANA-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","422886.853","4579945.679","422794.99","4579744.768","2.076889","41.365513","TRAMVIA (T1,T2) - EL PEDRÒ-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","427795.618","4585146.228","427703.712","4584945.267","2.134953","41.412807","TRAMVIA BLAU - AV. TIBIDABO (Bosch i Alsina-Josep Mª Florensa)-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K011","Transports i serveis relacionats","Tramvia","422762.79","4581426.948","422670.929","4581226.023","2.075217","41.378842","TRAMVIA (T3) - RAMBLA DE SANT JUST-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","426092.308","4581574.089","426000.416","4581373.162","2.115012","41.38048","TRAMVIA (T1,T2,T3) - AVINGUDA DE XILE-",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K011","Transports i serveis relacionats","Tramvia","424740.122","4581144.606","424648.243","4580943.683","2.098896","41.376486","TRAMVIA (T1,T2,T3) - CA N'OLIVERES-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428480.365","4586484.614","428388.453","4586283.641","2.142987","41.424923","METRO (L3, L5) - VALL D'HEBRON (C. de les Basses d'Horta)-",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K011","Transports i serveis relacionats","Tramvia","435164.796","4587035.887","435072.822","4586834.907","2.222916","41.430456","TRAMVIA (T5) - ENCANTS DE SANT ADRIÀ-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","435426.049","4585750.863","435334.072","4585549.895","2.22618","41.418903","TRAMVIA (T4, T6) - PORT FÒRUM-",,,,,,
"K008","Transports i serveis relacionats","Estació marítima","431756.349","4580458.053","431664.405","4580257.135","2.182868","41.370929","Estació Marítima INTERNACIONAL-",,,,,,
"K003","Transports i serveis relacionats","RENFE","431795.907","4594379.975","431703.966","4594178.928","2.181768","41.496321","RENFE - MONTCADA-RIPOLLET-",,,,,,
"K003","Transports i serveis relacionats","RENFE","430734.873","4582375.115","430642.939","4582174.179","2.170436","41.388108","RENFE - CATALUNYA-",2,7,"Eixample","la Dreta de l'Eixample",,
"K003","Transports i serveis relacionats","RENFE","424033.841","4576123.885","423941.967","4575923.009","2.09108","41.331201","RENFE - EL PRAT DE LLOBREGAT-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","430446.512","4582134.85","430354.58","4581933.917","2.167015","41.385919","FGC - CATALUNYA (C. de Balmes)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","426957.615","4583617.136","426865.716","4583416.19","2.125112","41.39896","FGC - SARRIÀ-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","422671.426","4588750.953","422579.568","4588549.961","2.073187","41.444795","FGC - LA FLORESTA-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427818.595","4583478.761","427726.688","4583277.816","2.135427","41.397791","FGC - BONANOVA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428146.731","4584356.984","428054.821","4584156.031","2.139248","41.405731","FGC - EL PUTXET-",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430720.876","4580939.517","430628.941","4580738.595","2.170433","41.375177","METRO (L3) - PARAL·LEL (C. Nou de la Rambla)-",1,1,"Ciutat Vella","el Raval",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431243.454","4584163.242","431151.515","4583962.29","2.176315","41.404257","METRO (L2) - SAGRADA FAMÍLIA-",2,6,"Eixample","la Sagrada Família",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430409.176","4585078.865","430317.245","4584877.904","2.16623","41.412431","METRO (L4) - ALFONS X (Parc de les Aigües)-",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430313.406","4585045.521","430221.476","4584844.561","2.165088","41.412123","METRO (L4) - ALFONS X (Pl. d'Alfons el Savi)-",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435269.23","4588355.14","435177.256","4588154.148","2.224024","41.442346","METRO (L10) - LA SALUT-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425395.625","4580812.673","425303.739","4580611.753","2.106775","41.373558","METRO (L5) - PUBILLA CASES-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429019.43","4585919.036","428927.512","4585718.068","2.149504","41.419877","METRO (L5) - EL COLL / LA TEIXONERA (C. del Beat Almató)-",6,29,"Gràcia","el Coll",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429483.749","4586323.27","429391.827","4586122.298","2.155013","41.423558","METRO (L5) - EL CARMEL (C. de Llobregós - Mercat)-",7,37,"Horta-Guinardó","el Carmel",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423492.684","4579691.162","423400.816","4579490.253","2.084164","41.363278","METRO (L5) - SANT ILDEFONS-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422523.018","4578905.242","422431.158","4578704.341","2.072672","41.356107","METRO (L5) - CORNELLÀ CENTRE-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","422500.618","4578910.298","422408.759","4578709.397","2.072404","41.356151","METRO (L5) - CORNELLÀ CENTRE-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431549.17","4583724.488","431457.228","4583523.54","2.180022","41.400331","METRO (L2) - MONUMENTAL (C. de la Diputació)-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434560.561","4584963.277","434468.592","4584762.316","2.215909","41.41174","METRO (L4) - EL MARESME-FÒRUM (C. del Maresme)-",10,70,"Sant Martí","el Besòs i el Maresme",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428935.151","4580858.437","428843.233","4580657.516","2.14909","41.374291","METRO (L3) - ESPANYA (Pl. d'Espanya)-",3,11,"Sants-Montjuïc","el Poble-sec",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427175.162","4582437.688","427083.26","4582236.753","2.127857","41.388357","METRO (L3) - MARIA CRISTINA (Pl. de la Reina Maria Cristina)-",4,19,"Les Corts","les Corts",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427115.432","4581022.414","427023.531","4580821.492","2.127313","41.375605","METRO (L5) - BADAL-",3,17,"Sants-Montjuïc","Sants - Badal",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","433461.103","4584056.359","433369.144","4583855.407","2.202855","41.403481","METRO (L4) - POBLENOU (C. de Pujades)-",10,68,"Sant Martí","el Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431636.971","4586296.641","431545.029","4586095.669","2.180781","41.423505","METRO (L5) - CONGRÉS (C. de Garcilaso)-",9,62,"Sant Andreu","el Congrés i els Indians",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431495.289","4588589.668","431403.349","4588388.675","2.178826","41.444145","METRO (L4) - VIA JÚLIA (Via Júlia - Joaquim Valls)-",8,52,"Nou Barris","la Prosperitat",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428316.204","4581593.635","428224.292","4581392.707","2.141603","41.380858","METRO (L3) - SANTS ESTACIÓ (C. de Numància)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430817.015","4583116.937","430725.08","4582915.994","2.171334","41.394796","METRO (L4) - GIRONA (C. de Girona)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430991.016","4587769.542","430899.081","4587568.556","2.172883","41.436715","METRO (L4) - LLUCMAJOR (Pg. del Verdum)-",8,48,"Nou Barris","la Guineueta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426932.02","4578959.11","426840.12","4578758.207","2.125369","41.357005","FGC (L8) - EUROPA / FIRA-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430130.892","4582037.546","430038.963","4581836.614","2.163252","41.385015","METRO (L2) - UNIVERSITAT-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428893.251","4587583.308","428801.335","4587382.325","2.147798","41.434855","METRO (L3) - MUNDET (Can Marcet)-",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428957.11","4587634.884","428865.194","4587433.9","2.148557","41.435325","METRO (L3) - MUNDET (Can Marcet)-",7,41,"Horta-Guinardó","la Vall d'Hebron",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430166.248","4581981.483","430074.319","4581780.551","2.163681","41.384514","METRO (L2) - UNIVERSITAT (Rda. de Sant Antoni)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","423477.861","4579632.949","423385.993","4579432.041","2.083994","41.362753","METRO (L5) - SANT ILDEFONS-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432111.497","4585964.555","432019.551","4585763.586","2.186497","41.420554","METRO (L5,L9 nord,L10) - LA SAGRERA (C. Felipe II)-",9,63,"Sant Andreu","Navas",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427818.595","4583478.761","427726.688","4583277.816","2.135427","41.397791","FGC (L6) - LA BONANOVA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432051.444","4589400.176","431959.5","4589199.175","2.185391","41.451492","METRO (L11) - CASA DE L'AIGUA (C. Vila-Real)-",8,53,"Nou Barris","la Trinitat Nova",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431149.447","4590452.022","431057.511","4590251.011","2.174473","41.460889","METRO (L11) - CIUTAT MERIDIANA (C. Pedraforca)-",8,55,"Nou Barris","Ciutat Meridiana",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430579.417","4582275.812","430487.484","4582074.877","2.168588","41.3872","METRO (L1) - CATALUNYA (Rda. Universitat)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430573.165","4582331.995","430481.232","4582131.06","2.168507","41.387706","METRO (L1) - CATALUNYA (Rambla de Catalunya)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426446.51","4583623.13","426354.616","4583422.184","2.118998","41.398967","FGC (L6) - REINA ELISENDA-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K004","Transports i serveis relacionats","Tren a l'aeroport","432343.18","4584819.321","432251.231","4584618.362","2.189397","41.410259","Tren AEROPORT - CLOT-",10,65,"Sant Martí","el Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","426477.889","4583649.008","426385.994","4583448.062","2.11937","41.399203","FGC (L6) - REINA ELISENDA (Sortida Duquesa d'Orleans)-",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K011","Transports i serveis relacionats","Tramvia","422805.021","4580704.456","422713.159","4580503.538","2.075814","41.372339","TRAMVIA (T3) - SANT MARTÍ DE L'ERM-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","434888.218","4584964.443","434796.246","4584763.482","2.219829","41.411777","TRAMVIA (T4) - FÒRUM-",10,70,"Sant Martí","el Besòs i el Maresme",,
"K011","Transports i serveis relacionats","Tramvia","435784.581","4586297.339","435692.601","4586096.365","2.230412","41.423854","TRAMVIA (T4, T6) - ESTACIÓ DE SANT ADRIÀ-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","421654.373","4579389.297","421562.522","4579188.392","2.062227","41.360383","TRAMVIA (T1,T2) - FONTSANTA-FATJÓ-",,,,,,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","429726.943","4582853.67","429635.018","4582652.73","2.158326","41.392331","FGC - PROVENÇA (C. de Provença)-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K011","Transports i serveis relacionats","Tramvia","433034.236","4584922.045","432942.281","4584721.085","2.197653","41.411242","TRAMVIA (T5, T6) - ESPRONCEDA-",10,71,"Sant Martí","Provençals del Poblenou",,
"K011","Transports i serveis relacionats","Tramvia","425335.618","4581092.28","425243.733","4580891.358","2.106023","41.376071","TRAMVIA (T1,T2,T3) - CAN RIGAL-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432133.399","4583173.868","432041.452","4582972.924","2.187072","41.395422","METRO (L1) - MARINA (C. dels Almogàvers)-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432178.937","4586245.394","432086.99","4586044.422","2.187272","41.423089","METRO (L1) - LA SAGRERA (C. de Garcilaso)-",9,61,"Sant Andreu","la Sagrera",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432177.807","4583981.403","432085.86","4583780.452","2.187513","41.402698","METRO (L1) - GLÒRIES-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432114.338","4583190.96","432022.391","4582990.016","2.186842","41.395574","METRO (L1) - MARINA-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430242.368","4582161.846","430150.438","4581960.912","2.164571","41.386145","METRO (L1) - UNIVERSITAT (Rda. de la Universitat)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432468.674","4588375.433","432376.725","4588174.441","2.190501","41.442298","METRO (L1) - TORRAS I BAGES (C. de Palomar)-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434697.268","4589405.548","434605.299","4589204.546","2.217064","41.451761","METRO (L1) - FONDO-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432142.52","4583911.167","432050.573","4583710.217","2.187098","41.402063","METRO (L1) - GLÒRIES (Av. Meridiana)-",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425033.723","4579022.866","424941.84","4578821.963","2.102669","41.357404","METRO (L1) - AVINGUDA CARRILET-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432156.149","4585475.755","432064.202","4585274.79","2.187086","41.416156","METRO (L1) - NAVAS-",9,63,"Sant Andreu","Navas",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429947.505","4587003.934","429855.579","4586802.956","2.160483","41.42973","METRO (L5) - HORTA (C. del Tajo)-",7,43,"Horta-Guinardó","Horta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427466.265","4582011.513","427374.361","4581810.582","2.131389","41.384545","METRO (L3) - LES CORTS-",4,19,"Les Corts","les Corts",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431877.011","4587111.081","431785.067","4586910.101","2.183562","41.430861","METRO (L1) - FABRA I PUIG (Av. Meridiana)-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","425722.421","4578414.759","425630.532","4578213.861","2.110976","41.351991","METRO (L1) - BELLVITGE-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427966.37","4580974.526","427874.461","4580773.604","2.137493","41.37525","METRO (L1) - PLAÇA DE SANTS (C. de Sants)-",3,18,"Sants-Montjuïc","Sants",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431570.087","4582761.924","431478.145","4582560.984","2.180381","41.391664","METRO (L1) - ARC DE TRIOMF (Avda. de Vilanova)-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428373.378","4580957.584","428281.465","4580756.662","2.142362","41.375134","METRO (L1) - HOSTAFRANCS (C. del Moianès)-",3,15,"Sants-Montjuïc","Hostafrancs",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427145.384","4577255.564","427053.481","4577054.677","2.128124","41.341681","METRO (L9 sud) - PARC LOGÍSTIC-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","435636.871","4587632.584","435544.893","4587431.598","2.228502","41.435868","METRO (L2) - SANT ROC-",,,,,,
"K011","Transports i serveis relacionats","Tramvia","432688.06","4584567.87","432596.108","4584366.913","2.193551","41.408024","TRAMVIA (T5, T6) - CAN JAUMANDREU-",10,71,"Sant Martí","Provençals del Poblenou",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427371.597","4583523.496","427279.694","4583322.551","2.130075","41.398154","FGC (L6) - LES TRES TORRES-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K010","Transports i serveis relacionats","Telefèric","431527.667","4580590.574","431435.725","4580389.655","2.180119","41.372103","Transbordador del Port - Jaume I-",1,1,"Ciutat Vella","el Raval",,
"K008","Transports i serveis relacionats","Estació marítima","431383.692","4579145.6","431291.751","4578944.694","2.178562","41.359077","Estació Marítima B-",,,,,,
"K004","Transports i serveis relacionats","Tren a l'aeroport","430305.812","4582796.969","430213.882","4582596.029","2.165256","41.39187","Tren AEROPORT - PASSEIG DE GRÀCIA-",2,7,"Eixample","la Dreta de l'Eixample",,
"K003","Transports i serveis relacionats","RENFE","418270.282","4584937.756","418178.463","4584736.8","2.021024","41.410017","RENFE - MOLINS DE REI-",,,,,,
"K003","Transports i serveis relacionats","RENFE","437366.835","4588726.32","437274.841","4588525.323","2.249093","41.445856","RENFE - BADALONA-",,,,,,
"K003","Transports i serveis relacionats","RENFE","432218.282","4584773.015","432126.335","4584572.057","2.187908","41.409832","RENFE - CLOT-",10,65,"Sant Martí","el Clot",,
"K003","Transports i serveis relacionats","RENFE","432343.18","4584819.321","432251.231","4584618.362","2.189397","41.410259","RENFE - CLOT-",10,65,"Sant Martí","el Clot",,
"K003","Transports i serveis relacionats","RENFE","430578.78","4592725.907","430486.85","4592524.876","2.167379","41.481319","RENFE - MONTCADA I REIXAC-STA. MARIA-",,,,,,
"K003","Transports i serveis relacionats","RENFE","431703.264","4582951.797","431611.321","4582750.856","2.181952","41.393385","RENFE - ARC DE TRIOMF-",2,5,"Eixample","el Fort Pienc",,
"K003","Transports i serveis relacionats","RENFE","430592.78","4582255.558","430500.847","4582054.623","2.16875","41.387019","RENFE - CATALUNYA-",2,7,"Eixample","la Dreta de l'Eixample",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428791.257","4583866.67","428699.341","4583665.721","2.147016","41.401372","FGC - SANT GERVASI-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427978.275","4584857.903","427886.367","4584656.945","2.137173","41.410227","FGC - AVINGUDA DEL TIBIDABO-",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","427434.114","4583481.448","427342.21","4583280.503","2.130828","41.397781","FGC - LES TRES TORRES-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K002","Transports i serveis relacionats","Ferrocarrils Generalitat (FGC)","428431.962","4583565.877","428340.049","4583364.931","2.142754","41.398631","FGC - MUNTANER-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429666.075","4587939.167","429574.152","4587738.18","2.157006","41.438128","METRO (L3) - VALLDAURA-",7,43,"Horta-Guinardó","Horta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429175.608","4583674.947","429083.688","4583474","2.151636","41.399679","FGC (L6,L7) - GRÀCIA (C. de Marià Cubí)-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","427013.72","4583570.427","426921.82","4583369.481","2.125789","41.398544","FGC (L6) - SARRIÀ-",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431544.12","4582842.456","431452.178","4582641.516","2.180061","41.392387","METRO (L1) - ARC DE TRIOMF-",2,5,"Eixample","el Fort Pienc",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432817.707","4585372.645","432725.754","4585171.681","2.195013","41.415283","METRO (L2) - BAC DE RODA-",10,72,"Sant Martí","Sant Martí de Provençals",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","432675.552","4586980.098","432583.601","4586779.119","2.193133","41.429748","METRO (L9 nord, L10) - ONZE DE SETEMBRE-",9,60,"Sant Andreu","Sant Andreu",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431147.197","4586956.262","431055.26","4586755.284","2.174845","41.429404","METRO (L5) - VIRREI AMAT (Pl. de Virrei Amat)-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431749.114","4586289.143","431657.171","4586088.171","2.182124","41.423447","METRO (L5) - CONGRÉS (Pl. dels Indians)-",9,62,"Sant Andreu","el Congrés i els Indians",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","424049.42","4579993.648","423957.547","4579792.736","2.090782","41.366055","METRO (L5) - CAN BOIXERES-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","434704.557","4587378.461","434612.588","4587177.478","2.217371","41.433504","METRO (L2) - ARTIGUES-SANT ADRIÀ-",,,,,,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429014.781","4580976.655","428922.862","4580775.733","2.150029","41.375363","METRO (L3) - ESPANYA (Gv. Corts Catalanes)-",2,10,"Eixample","Sant Antoni",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","430500.64","4583600.069","430408.708","4583399.122","2.167494","41.399121","METRO (L5) - VERDAGUER (C. de Bailèn)-",2,7,"Eixample","la Dreta de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428425.993","4584117.19","428334.08","4583916.239","2.142617","41.403596","FGC (L7) - PADUA-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","428473.536","4583567.057","428381.623","4583366.111","2.143251","41.398645","FGC (L6) - MUNTANER-",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431788.586","4584470.244","431696.643","4584269.289","2.182802","41.407068","METRO (L2) - ENCANTS (C. de València)-",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","429175.14","4582483.281","429083.22","4582282.345","2.15177","41.388946","METRO (L5) - HOSPITAL CLÍNIC (C. de Villarroel)-",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K001","Transports i serveis relacionats","Metro i línies urbanes FGC","431286.339","4586536.812","431194.401","4586335.838","2.176558","41.425638","METRO (L5) - MARAGALL (Av. de Borbó)-",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
